pmid,title,year,journal,stratum_id,age_group,sex,clinical_cohort,setting,treatment_category,treatment_names,outcome_direction,risk_factors,symptoms
39221779,[The efficacy of magnetic transcranial stimulation in treating treatment-resistant or prolonged depression in a clinical sample].,2024.0,Laeknabladid,male|comorbid_mental,unspecified,male,comorbid_mental,unspecified,psychotherapy,act,unspecified,Triggers; or Risk Factors**: The focus is on treatment-resistant depression; characterized by failure to respond to at least two antidepressants given at therapeutic doses for six weeks each. Depression is noted to be twice as common among women as men.,
39148052,Validity of evaluation scales for post-stroke depression: a systematic review and meta-analysis.,2024.0,BMC neurology,male,unspecified,male,unspecified,unspecified,other,,unspecified,/Triggers/Risk Factors**: The study does not explicitly discuss causes; triggers; or risk factors for post-stroke depression (PSD). However; PSD is noted to be strongly correlated with poor stroke prognosis.,
39148052,Validity of evaluation scales for post-stroke depression: a systematic review and meta-analysis.,2024.0,BMC neurology,general,unspecified,unspecified,unspecified,unspecified,other,,unspecified,/Triggers/Risk Factors**: The study does not explicitly discuss causes; triggers; or risk factors for post-stroke depression (PSD). However; PSD is noted to be strongly correlated with poor stroke prognosis.,
38441216,Emotional Blunting in Depression in the PREDDICT Clinical Trial: Inflammation-Stratified Augmentation of Vortioxetine With Celecoxib.,2024.0,The international journal of neuropsychopharmacology,adults,adults,unspecified,unspecified,unspecified,other,,benefit,/Triggers/Risk Factors**: Emotional blunting is identified as both a symptom of depression and a side effect of antidepressants. Elevated inflammation at screening may influence emotional blunting outcomes during treatment; regardless of intervention group.,of depression and a side effect of antidepressants. Elevated inflammation at screening may influence emotional blunting outcomes during treatment; regardless of intervention group.
38410046,Obesity and risk of depressive disorder in children and adolescents: A meta-analysis of observational studies.,2024.0,"Child: care, health and development",adolescents,adolescents,unspecified,unspecified,unspecified,other,,unspecified,/Triggers/Risk Factors**: Overweight and obesity are identified as risk factors for depression and depressive symptoms.,
38410046,Obesity and risk of depressive disorder in children and adolescents: A meta-analysis of observational studies.,2024.0,"Child: care, health and development",children,children,unspecified,unspecified,unspecified,other,,unspecified,/Triggers/Risk Factors**: Overweight and obesity are identified as risk factors for depression and depressive symptoms.,
39019489,"Financial strain, schooling modality and mental health of US adults living with children during the COVID-19 pandemic.",2024.0,Journal of epidemiology and community health,adults|school,adults,unspecified,unspecified,school,psychotherapy,act,unspecified,/Triggers/Risk Factors**:,with the effect growing over time.
39019489,"Financial strain, schooling modality and mental health of US adults living with children during the COVID-19 pandemic.",2024.0,Journal of epidemiology and community health,children|school,children,unspecified,unspecified,school,psychotherapy,act,unspecified,/Triggers/Risk Factors**:,with the effect growing over time.
38290611,"Application of nanofiber-based drug delivery systems in improving anxiolytic effect of new 1,2,3-triazolo-1,4-benzodiazepine derivatives.",2024.0,European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences,male,unspecified,male,unspecified,unspecified,other,,unspecified,Triggers; or Risk Factors:**,
39476454,"The mental health toll of the Russian-Ukraine war across 11 countries: Cross-sectional data on war-related stressors, PTSD and CPTSD symptoms.",2024.0,Psychiatry research,general,unspecified,unspecified,unspecified,unspecified,psychotherapy,act,unspecified,/Triggers/Risk Factors for Depression/Anxiety**:,
38940683,Assessing age invariance of the Male Depression Risk Scale-22 in younger and older adult males.,2024.0,Aging & mental health,adults|male,adults,male,unspecified,unspecified,psychotherapy,act,unspecified,"/Triggers/Risk Factors**: Depression in men may present differently based on adherence to masculine norms; leading to the conceptualization of ""masculine depression."" This may differ across age groups.",
38940683,Assessing age invariance of the Male Depression Risk Scale-22 in younger and older adult males.,2024.0,Aging & mental health,older_adults|male,older_adults,male,unspecified,unspecified,psychotherapy,act,unspecified,"/Triggers/Risk Factors**: Depression in men may present differently based on adherence to masculine norms; leading to the conceptualization of ""masculine depression."" This may differ across age groups.",
39637239,Social support and symptoms of antenatal depression among women screened for gestational diabetes mellitus: A cross-sectional study in Northern Vietnam (the VALID II study).,2024.0,PloS one,perinatal|female|diabetes,perinatal,female,diabetes,unspecified,other,,unspecified,Triggers; or Risk Factors for Depression:**,
39637239,Social support and symptoms of antenatal depression among women screened for gestational diabetes mellitus: A cross-sectional study in Northern Vietnam (the VALID II study).,2024.0,PloS one,perinatal|male|diabetes,perinatal,male,diabetes,unspecified,other,,unspecified,Triggers; or Risk Factors for Depression:**,
38978001,"Investigating depression, anxiety, perceived stress and resilience in fathers faced with their spouse's abortion in Iran: a longitudinal study.",2024.0,BMC psychiatry,general,unspecified,unspecified,unspecified,unspecified,psychotherapy,act,benefit,/Triggers/Risk Factors**: Fathers experience significant depression; anxiety; and perceived stress following a spouse's abortion. Risk factors include paternal age; education; job; marriage duration; type of abortion; history/number of abortions; presence of unwanted pregnancy; number of children; and economic status.,decrease while resilience improves; demonstrating that fathers do recover and adapt post-abortion when resilience is factored in.
38978001,"Investigating depression, anxiety, perceived stress and resilience in fathers faced with their spouse's abortion in Iran: a longitudinal study.",2024.0,BMC psychiatry,general,unspecified,unspecified,unspecified,unspecified,psychotherapy,act,harm,/Triggers/Risk Factors**: Fathers experience significant depression; anxiety; and perceived stress following a spouse's abortion. Risk factors include paternal age; education; job; marriage duration; type of abortion; history/number of abortions; presence of unwanted pregnancy; number of children; and economic status.,decrease while resilience improves; demonstrating that fathers do recover and adapt post-abortion when resilience is factored in.
38723742,Downregulation of lysine-specific histone demethylase 1A (KDM1A/LSD1) in medial prefrontal cortex facilitates chronic stress-induced pain and emotional dysfunction in female mice.,2024.0,Neuropharmacology,female|chronic_pain,unspecified,female,chronic_pain,unspecified,other,,harm,/Triggers/Risk Factors:** Chronic stress is a major trigger for chronic primary pain; anxiety; and depression; particularly in females. These conditions are linked to epigenetic modifications in the medial prefrontal cortex (mPFC); including histone demethylation.,
38723742,Downregulation of lysine-specific histone demethylase 1A (KDM1A/LSD1) in medial prefrontal cortex facilitates chronic stress-induced pain and emotional dysfunction in female mice.,2024.0,Neuropharmacology,male|chronic_pain,unspecified,male,chronic_pain,unspecified,other,,harm,/Triggers/Risk Factors:** Chronic stress is a major trigger for chronic primary pain; anxiety; and depression; particularly in females. These conditions are linked to epigenetic modifications in the medial prefrontal cortex (mPFC); including histone demethylation.,
39298402,"Psycho-social problems among older people residing in community of Chitwan, Nepal-A cross-sectional study.",2024.0,PloS one,adults,adults,unspecified,unspecified,unspecified,other,,unspecified,Triggers; or Risk Factors:**,
39298402,"Psycho-social problems among older people residing in community of Chitwan, Nepal-A cross-sectional study.",2024.0,PloS one,older_adults,older_adults,unspecified,unspecified,unspecified,other,,unspecified,Triggers; or Risk Factors:**,
